CustomerID,Age,Income, TransactionFrequency, AverageTransactionValue,YearsWithBank,MostTransactionArea,CreditCard
7637,40,53260,15,235,13,Food,0
7638,19,56031,19,142,7,Entertainment,0
7639,41,47535,18,274,8,Shopping,0
7640,57,39205,13,199,27,Food,0
7641,48,50047,1,202,21,Food,0
7642,64,47907,16,100,5,Travel,0
7643,48,54747,8,207,12,Food,1
7644,64,46043,6,195,6,Shopping,1
7645,57,32119,3,135,23,Utilities,1
7646,60,47464,16,204,15,Utilities,0
7647,51,54900,2,180,21,Food,1
7648,41,52777,2,189,21,Utilities,1
7649,43,48336,15,201,28,Shopping,1
7650,33,42700,10,176,4,Travel,1
7651,64,41924,1,212,17,Entertainment,0
7652,30,43481,15,195,14,Entertainment,0
7653,32,66142,1,223,7,Shopping,1
7654,44,35782,16,173,23,Travel,1
7655,21,51364,18,146,13,Shopping,1
7656,33,31130,5,164,22,Food,1
7657,47,61470,5,272,10,Travel,1
7658,61,41958,10,247,18,Utilities,0
7659,47,37615,12,260,2,Food,1
7660,53,53231,10,264,22,Utilities,1
7661,20,13088,2,176,12,Food,0
7662,39,30507,1,214,13,Food,1
7663,39,55413,16,203,25,Food,0
7664,29,65219,18,232,21,Food,1
7665,38,56764,7,185,7,Travel,1
7666,21,52091,4,204,18,Travel,1
7667,48,86155,10,203,22,Food,0
7668,61,57371,10,226,11,Shopping,1
7669,48,34332,11,232,22,Food,1
7670,40,65369,3,204,10,Food,0
7671,37,40384,14,206,22,Shopping,1
7672,32,39376,13,211,6,Shopping,1
7673,40,29286,19,282,14,Food,1
7674,45,43828,10,113,20,Entertainment,1
7675,33,31557,15,151,5,Entertainment,0
7676,54,58361,8,233,20,Shopping,1
7677,38,48118,17,213,6,Food,1
7678,32,29585,6,213,9,Utilities,0
7679,34,48784,7,233,29,Utilities,1
7680,54,64907,14,210,5,Food,0
7681,30,74333,8,172,5,Food,1
7682,36,23155,12,231,19,Food,0
7683,47,38324,18,201,13,Utilities,0
7684,62,30659,14,177,27,Utilities,0
7685,35,55303,1,234,23,Shopping,0
7686,31,28866,4,232,5,Travel,0
7687,53,65888,17,210,14,Shopping,0
7688,53,68055,18,285,2,Shopping,0
7689,37,62271,19,266,25,Entertainment,0
7690,36,39240,4,250,5,Shopping,1
7691,62,40185,6,328,23,Shopping,0
7692,61,43150,8,192,28,Shopping,0
7693,24,66576,15,176,23,Shopping,1
7694,61,24529,1,243,26,Travel,1
7695,21,55791,5,187,12,Entertainment,0
7696,51,35998,16,200,24,Utilities,1
7697,19,43708,6,150,20,Food,0
7698,22,61042,10,230,7,Utilities,0
7699,27,27268,10,126,3,Entertainment,1
7700,49,45833,5,195,9,Shopping,1
7701,59,48067,8,199,15,Utilities,0
7702,58,49439,1,178,15,Shopping,1
7703,30,48452,5,112,8,Travel,1
7704,56,58349,1,111,28,Travel,0
7705,22,43220,7,162,26,Entertainment,0
7706,27,55480,15,226,16,Utilities,1
7707,27,54947,14,214,25,Travel,1
7708,55,54291,9,199,2,Entertainment,0
7709,44,57917,8,155,20,Entertainment,0
7710,38,54231,8,217,1,Entertainment,1
7711,25,48654,3,110,24,Utilities,1
7712,18,30965,4,80,29,Utilities,0
7713,45,70357,17,187,4,Entertainment,1
7714,56,75419,6,172,4,Food,0
7715,31,44608,2,250,23,Utilities,1
7716,38,56846,9,207,6,Utilities,1
7717,47,41785,14,282,3,Food,1
7718,38,39196,1,172,8,Utilities,0
7719,26,50829,17,224,2,Utilities,0
7720,34,92111,11,187,29,Travel,1
7721,22,73930,6,269,17,Food,1
7722,48,71683,1,189,28,Travel,0
7723,57,57781,19,242,12,Food,1
7724,55,36237,16,146,29,Food,0
7725,60,65552,18,179,12,Food,0
7726,36,7366,11,195,15,Utilities,1
7727,53,55863,9,263,18,Entertainment,0
7728,50,66468,6,90,9,Shopping,0
7729,30,52272,2,183,21,Entertainment,1
7730,31,74890,8,181,5,Utilities,1
7731,50,28611,16,96,22,Utilities,1
7732,46,74010,8,176,3,Shopping,1
7733,60,47634,8,122,17,Utilities,1
7734,53,71761,14,83,29,Food,1
7735,61,65302,1,186,24,Travel,1
7736,27,72711,7,185,23,Travel,1
7737,48,64631,2,187,12,Food,1
7738,23,60379,15,212,14,Entertainment,0
7739,18,70492,18,156,8,Travel,0
7740,24,50832,4,289,9,Food,0
7741,44,59035,18,198,2,Entertainment,1
7742,38,49945,5,264,21,Travel,0
7743,45,39712,16,116,2,Food,1
7744,33,57904,13,158,29,Travel,0
7745,63,52951,9,234,24,Travel,0
7746,40,68854,5,188,16,Travel,0
7747,37,47116,8,146,20,Shopping,1
7748,55,38589,18,108,11,Entertainment,1
7749,42,68645,3,236,20,Travel,0
7750,45,50950,6,232,10,Food,1
7751,22,38131,11,212,8,Shopping,1
7752,38,70835,14,175,7,Utilities,1
7753,35,63901,19,144,1,Utilities,1
7754,64,77732,7,197,23,Entertainment,0
7755,23,44886,10,134,10,Food,0
7756,46,42787,15,162,19,Shopping,1
7757,36,33701,6,263,5,Food,1
7758,50,41496,6,107,24,Shopping,1
7759,18,44204,16,233,22,Shopping,0
7760,62,60245,9,274,8,Utilities,0
7761,20,36059,19,240,21,Entertainment,1
7762,59,40049,18,219,26,Entertainment,0
7763,38,75449,5,176,9,Food,1
7764,52,6036,16,167,29,Shopping,1
7765,58,57203,7,87,13,Shopping,1
7766,57,30643,19,201,14,Travel,1
7767,20,37921,5,179,27,Entertainment,1
7768,42,71350,11,165,6,Shopping,0
7769,62,51073,18,198,11,Food,0
7770,55,89856,7,203,9,Utilities,0
7771,62,59402,18,168,13,Utilities,0
7772,37,37554,3,280,4,Entertainment,0
7773,61,58366,5,236,2,Entertainment,1
7774,62,66949,13,244,24,Travel,0
7775,51,57828,16,194,21,Entertainment,1
7776,38,46769,12,225,2,Shopping,0
7777,40,24634,7,155,22,Shopping,0
7778,23,45163,13,233,13,Shopping,0
7779,30,75014,1,189,19,Shopping,0
7780,40,38049,15,148,1,Travel,0
7781,26,43822,12,198,28,Entertainment,0
7782,34,64899,17,185,6,Entertainment,1
7783,19,59295,5,316,27,Entertainment,1
7784,36,30351,17,221,8,Travel,0
7785,36,48370,15,278,17,Travel,0
7786,24,71104,19,256,3,Shopping,0
7787,59,50397,1,201,6,Travel,1
7788,59,71468,4,177,26,Travel,0
7789,37,72316,3,112,29,Food,0
7790,26,36085,8,156,19,Shopping,1
7791,34,45574,9,233,7,Shopping,0
7792,44,59864,12,184,15,Food,1
7793,64,26934,5,218,6,Entertainment,0
7794,19,46654,9,98,25,Food,0
7795,53,58192,1,222,29,Food,1
7796,36,40666,11,254,22,Food,0
7797,34,58821,7,111,23,Travel,0
7798,22,40997,14,218,18,Food,1
7799,56,40831,3,267,10,Utilities,1
7800,35,61162,11,284,4,Food,1
7801,24,70520,17,174,5,Entertainment,0
7802,34,39338,18,238,18,Entertainment,0
7803,56,31829,19,271,27,Entertainment,0
7804,53,49441,18,220,10,Food,1
7805,57,57003,6,264,10,Shopping,1
7806,62,39189,15,198,10,Entertainment,1
7807,21,74910,7,219,7,Food,0
7808,55,47797,5,168,20,Entertainment,1
7809,42,39059,5,191,14,Travel,1
7810,22,78975,7,221,25,Travel,0
7811,47,68998,12,165,8,Food,1
7812,29,39088,8,188,26,Entertainment,1
7813,21,66007,18,238,9,Entertainment,1
7814,41,40162,18,302,24,Utilities,0
7815,46,61513,17,97,5,Entertainment,1
7816,26,76659,11,298,25,Shopping,0
7817,21,31867,15,187,21,Travel,1
7818,41,41933,6,248,8,Entertainment,1
7819,31,42262,12,258,20,Shopping,0
7820,22,53984,7,278,29,Food,1
7821,35,57100,8,163,5,Travel,1
7822,59,48663,4,188,27,Food,0
7823,36,24772,3,197,20,Entertainment,1
7824,29,31534,3,182,18,Food,0
7825,35,36746,10,265,4,Travel,0
7826,34,58398,15,196,11,Food,1
7827,47,29073,13,119,21,Food,0
7828,41,36294,19,168,22,Food,0
7829,28,32995,8,121,20,Shopping,1
7830,52,55119,18,188,11,Shopping,1
7831,40,66976,5,233,14,Entertainment,0
7832,34,52312,7,167,26,Food,0
7833,18,79902,5,179,13,Shopping,1
7834,32,52309,19,186,28,Travel,1
7835,49,48587,17,207,4,Travel,0
7836,26,38237,19,225,16,Food,1
7837,32,53044,4,240,6,Entertainment,0
7838,45,37598,7,312,23,Shopping,1
7839,41,35315,6,206,13,Shopping,1
7840,52,34886,14,236,23,Shopping,1
7841,39,46636,19,120,20,Entertainment,1
7842,44,42498,11,181,5,Utilities,1
7843,36,89821,7,186,19,Shopping,0
7844,62,53140,3,149,21,Food,0
7845,29,52893,17,173,10,Shopping,1
7846,37,41720,11,194,5,Shopping,0
7847,18,95982,15,174,14,Utilities,1
7848,38,36140,7,330,4,Food,0
7849,62,42894,15,225,6,Food,1
7850,18,64988,17,300,5,Food,0
7851,27,53035,11,274,24,Shopping,1
7852,64,30904,12,168,29,Shopping,0
7853,49,50409,13,201,29,Travel,1
7854,56,60195,11,178,2,Utilities,0
7855,39,57680,11,191,6,Food,1
7856,35,59917,9,151,2,Food,1
7857,63,82785,11,177,12,Travel,0
7858,49,54072,4,217,22,Shopping,0
7859,44,61934,2,216,4,Travel,0
7860,45,13637,4,212,13,Travel,1
7861,35,77983,14,197,17,Shopping,0
7862,56,50974,5,243,6,Entertainment,0
7863,46,36979,17,187,3,Utilities,0
7864,35,47071,12,269,13,Entertainment,0
7865,61,59937,6,107,23,Entertainment,1
7866,25,65521,12,232,3,Utilities,0
7867,48,48571,15,224,26,Entertainment,1
7868,51,59021,19,166,20,Shopping,1
7869,24,46051,10,182,9,Entertainment,1
7870,53,57374,2,223,23,Entertainment,0
7871,35,53094,12,245,4,Entertainment,1
7872,55,54512,12,112,2,Shopping,1
7873,26,45335,7,231,5,Travel,0
7874,26,56054,1,177,8,Food,1
7875,63,37601,18,256,2,Utilities,0
7876,25,52919,3,108,25,Utilities,0
7877,52,40482,5,322,5,Shopping,1
7878,35,35095,15,155,6,Food,0
7879,22,39416,10,271,7,Entertainment,1
7880,31,46879,19,196,13,Utilities,1
7881,45,42072,1,159,9,Entertainment,1
7882,47,55944,7,213,7,Shopping,0
7883,21,51195,18,251,4,Shopping,0
7884,56,65218,2,122,5,Shopping,0
7885,37,48733,19,235,28,Travel,0
7886,42,52710,10,199,3,Shopping,1
7887,45,77988,15,228,17,Entertainment,1
7888,29,43417,10,200,19,Travel,1
7889,19,45722,10,171,13,Entertainment,0
7890,60,68052,12,144,1,Shopping,1
7891,31,35647,8,233,5,Travel,1
7892,39,69730,14,233,23,Food,1
7893,48,46446,2,233,9,Shopping,0
7894,40,37500,17,221,4,Travel,0
7895,37,63578,6,247,10,Travel,0
7896,55,46233,8,270,14,Travel,0
7897,21,77364,1,106,10,Utilities,0
7898,32,51217,3,82,1,Travel,0
7899,41,51108,15,285,23,Food,1
7900,42,41208,17,132,19,Shopping,1
7901,18,47798,7,145,17,Shopping,1
7902,24,45910,14,185,20,Shopping,1
7903,48,69970,3,117,27,Travel,0
7904,29,54344,18,180,25,Shopping,1
7905,59,60583,5,152,15,Food,0
7906,22,51477,15,188,22,Utilities,0
7907,61,43835,6,213,6,Food,1
7908,59,55564,3,182,7,Utilities,0
7909,55,73861,18,180,1,Shopping,0
7910,29,34274,3,212,5,Entertainment,1
7911,56,56292,8,252,20,Utilities,1
7912,35,72448,19,280,20,Food,1
7913,19,37778,18,189,7,Food,1
7914,27,63830,15,291,2,Entertainment,1
7915,32,63847,14,243,21,Utilities,1
7916,47,30585,16,138,23,Utilities,1
7917,61,66656,3,136,3,Food,0
7918,34,41088,15,171,2,Utilities,0
7919,21,55382,19,272,16,Entertainment,1
7920,24,65362,8,174,28,Utilities,0
7921,58,68001,2,105,17,Utilities,0
7922,48,26962,17,188,21,Entertainment,0
7923,56,76829,12,100,12,Shopping,1
7924,51,71268,19,147,28,Utilities,0
7925,23,65779,11,170,5,Food,0
7926,55,55422,18,207,4,Travel,1
7927,62,43464,13,251,24,Food,0
7928,51,33752,14,234,16,Food,1
7929,61,25642,12,141,18,Shopping,0
7930,32,59668,15,181,13,Shopping,0
7931,31,65771,8,203,28,Food,0
7932,23,48730,2,186,20,Utilities,0
7933,54,43085,8,186,21,Food,0
7934,49,51048,5,113,9,Utilities,1
7935,20,40394,2,142,16,Entertainment,0
7936,20,50324,10,179,3,Entertainment,1
7937,39,39533,10,45,29,Shopping,1
7938,39,59180,4,232,17,Travel,1
7939,27,68658,4,131,20,Travel,1
7940,20,57627,8,234,10,Shopping,0
7941,29,48793,6,229,22,Entertainment,1
7942,46,64836,15,172,23,Shopping,1
7943,34,50283,18,250,20,Entertainment,0
7944,24,64360,8,237,4,Utilities,0
7945,30,40457,7,184,22,Entertainment,1
7946,19,42398,17,178,1,Entertainment,1
7947,21,35167,19,254,21,Entertainment,0
7948,27,43017,2,211,16,Travel,1
7949,56,64720,12,252,11,Entertainment,1
7950,41,36923,19,80,19,Food,1
7951,34,15431,5,204,8,Utilities,1
7952,23,43782,12,121,5,Travel,0
7953,36,32394,17,198,23,Food,0
7954,22,42433,5,235,24,Travel,0
7955,49,81603,2,286,8,Travel,1
7956,27,36665,4,153,29,Food,0
7957,26,59503,6,173,18,Shopping,0
7958,44,48796,9,195,29,Shopping,1
7959,30,55587,10,151,15,Entertainment,1
7960,36,42361,11,248,18,Food,1
7961,38,67420,2,196,13,Entertainment,1
7962,41,56402,9,206,15,Shopping,0
7963,55,56819,17,231,26,Food,1
7964,21,51483,9,196,21,Food,1
7965,41,68839,8,159,13,Food,0
7966,52,58402,5,196,3,Entertainment,0
7967,20,55563,5,157,12,Travel,0
7968,21,59789,6,205,12,Travel,0
7969,54,23600,16,249,10,Travel,1
7970,57,52816,1,141,1,Food,0
7971,52,49039,9,123,24,Shopping,0
7972,48,67528,7,202,6,Entertainment,0
7973,61,39484,11,161,19,Entertainment,0
7974,42,53016,15,201,24,Shopping,0
7975,57,78857,5,216,13,Travel,0
7976,30,49614,19,92,27,Utilities,1
7977,21,30045,6,234,1,Shopping,1
7978,63,82609,14,141,19,Travel,0
7979,31,39266,14,198,25,Food,0
7980,30,34403,11,167,6,Shopping,0
7981,44,34994,4,172,1,Travel,1
7982,23,60914,10,284,25,Entertainment,0
7983,34,69466,2,215,23,Utilities,0
7984,53,76406,4,245,17,Utilities,0
7985,57,50229,10,207,17,Utilities,0
7986,52,35196,1,231,21,Travel,0
7987,34,41450,14,220,11,Travel,1
7988,58,50503,18,212,20,Food,0
7989,19,49682,12,255,12,Utilities,1
7990,30,69624,19,207,24,Entertainment,0
7991,19,30235,12,314,13,Utilities,0
7992,45,33267,5,248,18,Shopping,1
7993,60,45352,4,143,22,Shopping,1
7994,43,55538,13,191,24,Entertainment,0
7995,39,43360,18,219,1,Travel,0
7996,64,42138,12,202,3,Utilities,1
7997,60,67606,16,234,17,Shopping,1
7998,20,57079,6,239,7,Entertainment,1
7999,52,35229,7,132,17,Food,1
8000,29,42354,9,264,16,Shopping,0
8001,41,57752,10,175,12,Shopping,0
8002,22,31084,5,170,25,Utilities,1
8003,37,57660,4,170,8,Travel,0
8004,56,44843,11,240,11,Shopping,1
8005,56,55442,19,186,3,Shopping,0
8006,30,51797,7,166,28,Utilities,1
8007,58,33239,13,178,29,Travel,0
8008,62,40450,13,110,12,Food,1
8009,29,71711,18,157,4,Food,1
8010,30,85569,9,138,9,Food,1
8011,27,23791,13,186,26,Food,1
8012,50,65646,13,233,22,Travel,0
8013,57,54434,5,227,21,Food,1
8014,33,81234,12,262,29,Utilities,0
8015,62,41622,1,251,21,Utilities,0
8016,52,63474,18,173,17,Utilities,1
8017,20,45460,17,200,16,Food,1
8018,22,69221,10,198,12,Utilities,0
8019,43,84669,9,92,15,Utilities,0
8020,28,53195,8,139,15,Entertainment,0
8021,24,32915,15,191,1,Food,0
8022,27,71208,13,191,3,Utilities,1
8023,59,58482,17,225,2,Travel,0
8024,51,55670,9,223,26,Utilities,1
8025,20,73748,11,111,17,Entertainment,0
8026,25,32935,4,225,12,Travel,0
8027,48,39257,7,208,5,Travel,0
8028,28,58913,3,231,11,Shopping,1
8029,62,38922,10,253,19,Entertainment,1
8030,24,45259,3,192,15,Entertainment,0
8031,62,69121,1,262,7,Utilities,0
8032,19,56494,14,155,8,Entertainment,0
8033,23,32317,13,152,10,Travel,1
8034,58,56120,5,221,6,Travel,0
8035,49,68586,8,181,28,Utilities,1
8036,37,52573,12,213,21,Travel,1
8037,51,63076,6,299,15,Utilities,0
8038,33,42244,2,219,10,Shopping,0
8039,42,53898,4,210,28,Entertainment,1
8040,29,26348,5,156,21,Entertainment,1
8041,24,59445,11,115,17,Entertainment,0
8042,56,55401,13,196,28,Shopping,1
8043,34,30646,8,253,22,Entertainment,0
8044,62,72813,5,183,6,Shopping,0
8045,28,58567,6,220,19,Shopping,1
8046,23,39609,15,271,20,Utilities,0
8047,40,59841,16,270,20,Food,1
8048,44,35233,11,221,6,Food,1
8049,63,37307,7,208,14,Utilities,0
8050,23,35311,6,124,24,Utilities,0
8051,55,34878,12,168,28,Utilities,1
8052,19,56564,4,185,13,Entertainment,1
8053,39,51417,14,157,13,Travel,0
8054,37,61223,11,212,9,Utilities,1
8055,42,7704,12,295,9,Shopping,1
8056,32,44126,2,275,21,Food,0
8057,46,44338,11,212,24,Entertainment,1
8058,25,50789,13,238,29,Travel,0
8059,54,50401,11,163,8,Food,0
8060,50,53421,9,273,10,Food,1
8061,39,51332,16,121,20,Food,0
8062,64,43118,5,245,4,Shopping,0
8063,22,44006,12,224,3,Shopping,1
8064,56,49207,3,162,13,Shopping,0
8065,35,57569,16,189,21,Travel,1
8066,55,51276,19,143,8,Food,1
8067,54,38222,17,145,24,Utilities,0
8068,47,37428,11,120,9,Travel,1
8069,48,57648,19,238,14,Shopping,1
8070,27,61360,18,260,1,Shopping,1
8071,32,66065,9,91,14,Shopping,0
8072,59,42636,13,291,12,Entertainment,0
8073,61,21834,6,199,4,Food,0
8074,35,55724,3,214,22,Utilities,1
8075,40,39265,12,126,21,Food,1
8076,50,48449,9,266,4,Travel,1
8077,33,52223,9,210,13,Entertainment,0
8078,55,58304,15,256,16,Travel,0
8079,52,63397,1,261,11,Shopping,1
8080,51,67544,18,266,3,Shopping,1
8081,45,69789,15,167,2,Utilities,1
8082,19,51560,8,189,25,Food,0
8083,47,24670,11,169,26,Travel,0
8084,30,40856,17,244,3,Shopping,0
8085,58,71121,14,216,20,Utilities,1
8086,33,52231,19,253,17,Utilities,0
8087,22,82675,5,255,1,Travel,1
8088,45,44315,2,113,26,Food,0
8089,56,84692,15,267,25,Entertainment,0
8090,62,49977,19,247,11,Utilities,0
8091,37,43703,16,181,16,Travel,0
8092,41,39325,13,217,20,Shopping,1
8093,44,59897,7,193,10,Entertainment,1
8094,47,28804,17,230,20,Entertainment,1
8095,62,41753,19,181,6,Food,0
8096,44,49211,7,223,2,Travel,1
8097,43,16132,12,203,22,Food,0
8098,24,48538,13,178,29,Utilities,1
8099,59,75807,13,209,7,Utilities,1
8100,64,56479,14,335,17,Travel,0
8101,55,40129,15,165,8,Shopping,1
8102,22,42831,2,187,13,Utilities,0
8103,40,55057,6,166,22,Utilities,1
8104,45,42338,9,171,25,Shopping,0
8105,51,57028,15,240,29,Entertainment,0
8106,32,41915,16,235,4,Travel,1
8107,49,34635,2,199,11,Entertainment,1
8108,43,67711,3,251,2,Food,0
8109,48,60635,8,239,25,Shopping,0
8110,36,21673,8,191,8,Travel,0
8111,26,44947,7,123,18,Shopping,1
8112,46,65644,11,241,8,Shopping,1
8113,56,47507,13,208,11,Entertainment,1
8114,21,41291,8,201,24,Entertainment,0
8115,20,46211,9,176,5,Food,0
8116,46,51663,16,237,7,Travel,0
8117,28,47305,5,217,23,Shopping,1
8118,50,48759,14,188,4,Food,1
8119,55,47750,1,138,22,Shopping,0
8120,28,35395,19,253,10,Food,0
8121,44,34622,17,230,6,Shopping,0
8122,50,33650,14,212,13,Entertainment,1
8123,38,51372,13,67,16,Utilities,1
8124,56,58741,8,198,22,Food,1
8125,48,35880,3,187,25,Food,1
8126,55,27498,1,169,2,Utilities,1
8127,63,36930,19,237,26,Entertainment,0
8128,19,71036,15,235,24,Food,0
8129,44,45303,8,221,15,Entertainment,0
8130,53,46788,9,251,8,Shopping,1
8131,28,38034,13,148,17,Shopping,1
8132,64,58575,12,177,27,Utilities,1
8133,35,48149,9,203,29,Travel,1
8134,18,39100,11,168,14,Entertainment,0
8135,52,34536,5,236,18,Travel,1
8136,52,55667,19,173,29,Travel,0
8137,48,53959,18,264,14,Entertainment,1
8138,45,31425,11,153,4,Travel,0
8139,56,68410,11,306,21,Food,1
8140,18,40371,6,301,21,Shopping,0
8141,42,16628,1,195,22,Utilities,1
8142,60,72929,9,257,23,Entertainment,0
8143,55,48461,7,179,1,Utilities,0
8144,37,56517,6,250,23,Shopping,0
8145,20,75084,10,191,6,Utilities,1
8146,19,34960,5,135,5,Entertainment,0
8147,35,57190,1,23,15,Utilities,0
8148,61,67629,15,186,16,Travel,0
8149,27,35982,5,213,22,Travel,1
8150,22,71909,6,266,27,Shopping,1
8151,26,28862,5,201,8,Travel,1
8152,19,48569,17,250,29,Utilities,1
8153,51,33869,18,177,28,Food,1
8154,55,60437,4,183,6,Utilities,1
8155,48,35519,2,252,5,Food,0
8156,27,40740,8,76,6,Utilities,1
8157,29,36815,5,200,25,Food,1
8158,53,31970,4,180,28,Food,1
8159,38,38495,14,268,1,Entertainment,1
8160,64,49320,4,173,14,Entertainment,1
8161,23,48496,8,225,19,Utilities,0
8162,20,46752,3,246,19,Travel,1
8163,27,40001,14,125,25,Entertainment,0
8164,22,44659,18,193,15,Food,1
8165,63,26216,12,178,19,Utilities,0
8166,43,39515,15,247,6,Travel,1
8167,38,46673,9,233,25,Utilities,1
8168,62,54415,2,188,26,Food,1
8169,43,52583,1,147,5,Entertainment,1
8170,55,31580,15,251,26,Entertainment,0
8171,61,56416,15,196,16,Shopping,0
8172,43,51833,8,119,27,Shopping,0
8173,25,71602,3,123,9,Utilities,1
8174,22,27583,2,221,25,Utilities,1
8175,32,47952,4,136,15,Travel,1
8176,33,65469,18,292,22,Entertainment,0
8177,18,45553,12,153,8,Entertainment,1
8178,33,36298,18,199,25,Shopping,0
8179,54,37759,10,207,25,Food,1
8180,20,61771,8,163,8,Food,1
8181,64,26778,18,88,29,Shopping,1
8182,48,45001,17,209,4,Utilities,0
8183,30,36858,19,162,24,Entertainment,1
8184,33,37985,6,205,2,Entertainment,0
8185,60,56624,14,193,16,Entertainment,0
8186,38,44070,5,213,3,Food,1
8187,19,53495,8,278,9,Utilities,1
8188,44,31369,8,172,26,Food,0
8189,55,62448,18,176,4,Utilities,0
8190,43,53190,9,116,2,Shopping,1
8191,55,68570,14,190,19,Utilities,1
8192,63,43895,14,220,23,Food,0
8193,42,56743,14,175,25,Entertainment,0
8194,28,61750,17,220,15,Food,0
8195,25,56448,2,191,7,Shopping,1
8196,25,75466,14,134,8,Entertainment,1
8197,50,25051,12,215,3,Food,1
8198,24,52619,16,189,23,Entertainment,1
8199,55,43912,6,206,15,Shopping,0
8200,38,42834,18,171,1,Utilities,0
8201,25,72403,7,167,16,Utilities,1
8202,38,40696,2,207,28,Travel,0
8203,37,62792,13,188,22,Entertainment,0
8204,25,34188,8,286,3,Shopping,0
8205,63,65292,12,239,2,Food,0
8206,48,49663,1,227,15,Food,1
8207,46,45758,9,191,4,Travel,1
8208,26,26948,8,98,27,Food,1
8209,32,45789,9,159,14,Shopping,0
8210,47,39698,5,167,9,Shopping,0
8211,43,76214,13,186,22,Utilities,0
8212,27,50774,14,198,28,Entertainment,1
8213,46,41052,4,232,9,Entertainment,0
8214,33,40417,17,213,14,Food,0
8215,53,29601,9,257,15,Entertainment,0
8216,37,72834,15,184,24,Travel,0
8217,62,68844,4,212,5,Entertainment,0
8218,54,48996,2,217,24,Food,0
8219,39,82690,13,212,2,Entertainment,1
8220,24,49803,4,264,24,Shopping,1
8221,40,66446,18,240,17,Shopping,0
8222,58,58492,16,134,11,Utilities,0
8223,57,41382,10,194,13,Utilities,0
8224,46,52735,2,199,12,Utilities,0
8225,33,55590,14,307,3,Utilities,0
8226,55,30435,2,183,23,Entertainment,1
8227,45,54319,18,150,20,Food,0
8228,55,67114,1,221,13,Entertainment,0
8229,48,39627,13,224,15,Food,0
8230,31,46843,6,196,11,Food,1
8231,50,33355,17,188,16,Food,0
8232,26,42758,17,247,7,Food,0
8233,44,43921,11,157,1,Shopping,0
8234,41,73672,6,182,23,Food,0
8235,30,45242,3,173,19,Entertainment,0
8236,43,42045,14,254,18,Food,0
8237,46,48590,6,214,9,Shopping,0
8238,60,24384,17,146,18,Entertainment,1
8239,45,14619,3,151,3,Travel,1
8240,45,29268,17,293,3,Entertainment,1
8241,25,54861,19,254,4,Shopping,1
8242,40,49959,18,242,16,Shopping,1
8243,46,63036,5,200,11,Utilities,0
8244,22,27194,15,275,23,Travel,0
8245,59,46939,3,144,23,Food,0
8246,24,26122,8,237,15,Shopping,0
8247,59,54009,7,177,9,Utilities,1
8248,53,29331,18,187,26,Utilities,1
8249,58,46349,10,236,8,Food,1
8250,44,53095,10,192,22,Entertainment,0
8251,63,44132,19,178,6,Travel,1
8252,19,16070,1,175,21,Food,0
8253,42,74934,2,100,18,Food,1
8254,26,42539,1,238,6,Entertainment,1
8255,44,25857,9,149,6,Entertainment,0
8256,18,61417,15,292,12,Shopping,0
8257,40,61978,18,185,5,Entertainment,0
8258,27,45467,18,265,14,Entertainment,0
8259,59,73043,7,109,6,Travel,0
8260,42,38889,14,236,21,Travel,1
8261,20,52634,18,249,27,Travel,0
8262,23,57662,19,265,28,Food,1
8263,23,72709,5,123,20,Travel,0
8264,19,20850,9,164,19,Travel,0
8265,35,84377,18,228,14,Utilities,1
8266,40,67608,13,207,1,Travel,0
8267,19,56741,5,214,27,Food,0
8268,29,38005,15,181,20,Utilities,1
8269,39,36744,19,277,29,Food,0
8270,54,54317,11,330,25,Food,0
8271,37,57406,9,205,23,Utilities,0
8272,56,55473,16,222,7,Utilities,0
8273,41,52396,11,202,7,Utilities,0
8274,37,56479,2,264,14,Utilities,1
8275,18,17215,8,241,20,Food,0
8276,18,46008,5,146,16,Utilities,0
8277,34,29251,11,169,12,Entertainment,1
8278,18,49391,11,149,23,Travel,1
8279,62,69596,9,334,11,Travel,1
8280,47,36369,11,231,18,Entertainment,0
8281,58,39360,5,170,12,Food,1
8282,64,37257,9,166,24,Food,1
8283,20,39261,1,240,10,Travel,0
8284,63,58310,10,245,24,Shopping,0
8285,28,61807,8,239,25,Entertainment,0
8286,41,72038,19,178,5,Entertainment,0
8287,39,34923,16,215,26,Travel,1
8288,61,60259,13,205,24,Utilities,0
8289,62,62755,5,153,2,Shopping,0
8290,43,74799,18,153,10,Food,1
8291,30,36042,9,220,26,Food,1
8292,18,19946,4,209,24,Food,0
8293,41,45839,14,227,26,Food,1
8294,27,92130,7,239,16,Entertainment,1
8295,52,33571,12,274,25,Entertainment,0
8296,41,57303,7,161,6,Utilities,0
8297,45,16752,11,231,6,Entertainment,1
8298,53,77222,15,237,20,Utilities,1
8299,33,21826,7,184,29,Utilities,1
8300,57,14133,17,206,24,Food,1
8301,33,51483,5,185,23,Food,0
8302,34,51775,8,305,12,Entertainment,1
8303,32,71289,10,205,9,Entertainment,1
8304,33,62741,6,222,17,Utilities,0
8305,32,19991,2,186,10,Travel,0
8306,51,47721,5,176,8,Food,0
8307,28,39543,10,134,24,Shopping,0
8308,18,29974,3,254,9,Travel,1
8309,32,56505,13,238,7,Food,1
8310,43,65644,16,184,25,Food,0
8311,21,37920,15,154,10,Entertainment,0
8312,60,45007,2,208,24,Shopping,1
8313,22,46007,3,175,25,Shopping,1
8314,52,40083,18,188,25,Food,0
